state,n_years_total,waste_metric,environmental_metric,n_years_used,pearson_corr,spearman_corr,abs_pearson_corr,abs_spearman_corr
SA,15,hazardous_disposal_tonnes,lead_water_kg,15,-0.24595769378862584,-0.07142857142857141,0.24595769378862584,0.07142857142857141
SA,15,hazardous_disposal_tonnes,lead_land_kg,15,-0.23787981642374226,0.28928571428571426,0.23787981642374226,0.28928571428571426
SA,15,hazardous_disposal_tonnes,tvoc_water_kg,15,-0.23151771395396822,-0.37115374447904503,0.23151771395396822,0.37115374447904503
SA,15,hazardous_disposal_tonnes,tvoc_land_kg,15,-0.2315177139539681,-0.37115374447904503,0.2315177139539681,0.37115374447904503
SA,15,hazardous_disposal_tonnes,zinc_water_kg,15,-0.2261568036917556,0.04642857142857142,0.2261568036917556,0.04642857142857142
SA,15,hazardous_disposal_tonnes,cadmium_land_kg,15,-0.22609392555818877,0.1357142857142857,0.22609392555818877,0.1357142857142857
SA,15,hazardous_disposal_tonnes,chromium_land_kg,15,0.218175801345265,0.2821428571428571,0.218175801345265,0.2821428571428571
SA,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.20409303693373487,0.39642857142857135,0.20409303693373487,0.39642857142857135
SA,15,hazardous_disposal_tonnes,mercury_land_kg,15,-0.20174950119969107,0.06428571428571428,0.20174950119969107,0.06428571428571428
SA,15,hazardous_disposal_tonnes,zinc_land_kg,15,0.18864392247657336,0.43214285714285705,0.18864392247657336,0.43214285714285705
SA,15,hazardous_disposal_tonnes,total_water_emission_kg,15,0.1664402575603014,-0.021428571428571425,0.1664402575603014,0.021428571428571425
SA,15,hazardous_disposal_tonnes,zinc_air_kg,15,-0.1635277664024615,-0.27499999999999997,0.1635277664024615,0.27499999999999997
SA,15,hazardous_disposal_tonnes,chromium_air_kg,15,0.15040823571333783,0.1464285714285714,0.15040823571333783,0.1464285714285714
SA,15,hazardous_disposal_tonnes,mercury_water_kg,15,-0.1425405027122602,-0.21071428571428572,0.1425405027122602,0.21071428571428572
SA,15,hazardous_disposal_tonnes,mercury_air_kg,15,-0.10837621123991856,0.18214285714285713,0.10837621123991856,0.18214285714285713
SA,15,hazardous_disposal_tonnes,copper_water_kg,15,0.10779852014673134,0.11428571428571425,0.10779852014673134,0.11428571428571425
SA,15,hazardous_disposal_tonnes,copper_land_kg,15,0.10278776708387495,0.2321428571428571,0.10278776708387495,0.2321428571428571
SA,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.08794238190869291,-0.24642857142857136,0.08794238190869291,0.24642857142857136
SA,15,hazardous_disposal_tonnes,chromium_water_kg,15,-0.038730555157536664,0.2642857142857143,0.038730555157536664,0.2642857142857143
SA,15,hazardous_disposal_tonnes,cadmium_water_kg,15,-0.00944776977143176,0.010714285714285713,0.00944776977143176,0.010714285714285713
SA,15,hazardous_disposal_tonnes,pm10_land_kg,15,,,,
SA,15,hazardous_disposal_tonnes,pm10_water_kg,15,,,,
SA,15,hazardous_disposal_tonnes,pm25_land_kg,15,,,,
SA,15,hazardous_disposal_tonnes,pm25_water_kg,15,,,,
SA,15,hazardous_recycling_tonnes,chromium_land_kg,15,0.7951354592074303,0.8142857142857142,0.7951354592074303,0.8142857142857142
SA,15,hazardous_recycling_tonnes,cadmium_land_kg,15,0.7755871035207883,0.8178571428571428,0.7755871035207883,0.8178571428571428
SA,15,hazardous_recycling_tonnes,mercury_water_kg,15,-0.709653356594297,-0.7249999999999999,0.709653356594297,0.7249999999999999
SA,15,hazardous_recycling_tonnes,mercury_air_kg,15,0.6856295206781723,0.3571428571428571,0.6856295206781723,0.3571428571428571
SA,15,hazardous_recycling_tonnes,nickel_water_kg,15,-0.6837265412897081,-0.7178571428571427,0.6837265412897081,0.7178571428571427
SA,15,hazardous_recycling_tonnes,lead_water_kg,15,0.6684169504973644,0.6499999999999999,0.6684169504973644,0.6499999999999999
SA,15,hazardous_recycling_tonnes,cadmium_water_kg,15,0.6627407264189843,0.657142857142857,0.6627407264189843,0.657142857142857
SA,15,hazardous_recycling_tonnes,zinc_water_kg,15,0.6000124297108685,0.7857142857142856,0.6000124297108685,0.7857142857142856
SA,15,hazardous_recycling_tonnes,chromium_air_kg,15,-0.5746226236782833,-0.6964285714285713,0.5746226236782833,0.6964285714285713
SA,15,hazardous_recycling_tonnes,nickel_air_kg,15,-0.5174163324704272,-0.5964285714285712,0.5174163324704272,0.5964285714285712
SA,15,hazardous_recycling_tonnes,copper_water_kg,15,0.4613933783880462,0.4642857142857142,0.4613933783880462,0.4642857142857142
SA,15,hazardous_recycling_tonnes,zinc_air_kg,15,-0.44497404592688666,-0.6,0.44497404592688666,0.6
SA,15,hazardous_recycling_tonnes,lead_air_kg,15,0.3745893132432119,0.37857142857142856,0.3745893132432119,0.37857142857142856
SA,15,hazardous_recycling_tonnes,tvoc_water_kg,15,-0.36248091469181076,-0.43301270189221924,0.36248091469181076,0.43301270189221924
SA,15,hazardous_recycling_tonnes,tvoc_land_kg,15,-0.3624809146918107,-0.43301270189221924,0.3624809146918107,0.43301270189221924
SA,15,hazardous_recycling_tonnes,lead_land_kg,15,-0.33827749373594357,-0.3214285714285714,0.33827749373594357,0.3214285714285714
SA,15,hazardous_recycling_tonnes,tvoc_air_kg,15,-0.3087925049862538,-0.3,0.3087925049862538,0.3
SA,15,hazardous_recycling_tonnes,nickel_land_kg,15,0.3070651834907939,0.6392857142857141,0.3070651834907939,0.6392857142857141
SA,15,hazardous_recycling_tonnes,zinc_land_kg,15,-0.2920161306244551,-0.33571428571428563,0.2920161306244551,0.33571428571428563
SA,15,hazardous_recycling_tonnes,total_water_emission_kg,15,-0.28527275592606216,-0.1464285714285714,0.28527275592606216,0.1464285714285714
SA,15,hazardous_recycling_tonnes,mercury_land_kg,15,-0.24784749438773707,0.15,0.24784749438773707,0.15
SA,15,hazardous_recycling_tonnes,copper_land_kg,15,0.19941790793891945,0.6214285714285712,0.19941790793891945,0.6214285714285712
SA,15,hazardous_recycling_tonnes,total_land_emission_kg,15,0.18882404615726225,0.3178571428571428,0.18882404615726225,0.3178571428571428
SA,15,hazardous_recycling_tonnes,pm10_air_kg,15,0.14642775966893318,0.35,0.14642775966893318,0.35
SA,15,hazardous_recycling_tonnes,chromium_water_kg,15,0.12990579145045178,0.028571428571428564,0.12990579145045178,0.028571428571428564
SA,15,hazardous_recycling_tonnes,pm25_air_kg,15,0.11547149924456672,-0.24642857142857136,0.11547149924456672,0.24642857142857136
SA,15,hazardous_recycling_tonnes,total_air_emission_kg,15,0.10725131842870139,0.1607142857142857,0.10725131842870139,0.1607142857142857
SA,15,hazardous_recycling_tonnes,copper_air_kg,15,0.10718832879762884,0.21071428571428572,0.10718832879762884,0.21071428571428572
SA,15,hazardous_recycling_tonnes,cadmium_air_kg,15,-0.009216290110561987,0.13214285714285715,0.009216290110561987,0.13214285714285715
SA,15,hazardous_recycling_tonnes,pm10_land_kg,15,,,,
SA,15,hazardous_recycling_tonnes,pm10_water_kg,15,,,,
SA,15,hazardous_recycling_tonnes,pm25_land_kg,15,,,,
SA,15,hazardous_recycling_tonnes,pm25_water_kg,15,,,,
TAS,15,ewaste_proxy_tonnes,zinc_land_kg,15,0.7254140868568785,0.13928571428571426,0.7254140868568785,0.13928571428571426
TAS,15,ewaste_proxy_tonnes,cadmium_land_kg,15,-0.6022375544601214,-0.5249999999999999,0.6022375544601214,0.5249999999999999
TAS,15,ewaste_proxy_tonnes,chromium_water_kg,15,-0.4113299190826013,-0.05714285714285713,0.4113299190826013,0.05714285714285713
TAS,15,ewaste_proxy_tonnes,copper_land_kg,15,0.40557560241509183,-0.16428571428571426,0.40557560241509183,0.16428571428571426
TAS,15,ewaste_proxy_tonnes,total_water_emission_kg,15,-0.40524668891511023,-0.5535714285714285,0.40524668891511023,0.5535714285714285
TAS,15,ewaste_proxy_tonnes,pm10_air_kg,15,-0.3979047926692839,-0.4392857142857142,0.3979047926692839,0.4392857142857142
TAS,15,ewaste_proxy_tonnes,lead_land_kg,15,0.39610865566052256,-0.2321428571428571,0.39610865566052256,0.2321428571428571
TAS,15,ewaste_proxy_tonnes,copper_air_kg,15,-0.3497345682611205,-0.3714285714285714,0.3497345682611205,0.3714285714285714
TAS,15,ewaste_proxy_tonnes,copper_water_kg,15,-0.31457615604310035,-0.1464285714285714,0.31457615604310035,0.1464285714285714
TAS,15,ewaste_proxy_tonnes,zinc_water_kg,15,-0.30416253438713736,-0.48571428571428565,0.30416253438713736,0.48571428571428565
TAS,15,ewaste_proxy_tonnes,total_air_emission_kg,15,0.250481054482001,0.21071428571428572,0.250481054482001,0.21071428571428572
TAS,15,ewaste_proxy_tonnes,nickel_water_kg,15,-0.21861568289263025,-0.12142857142857141,0.21861568289263025,0.12142857142857141
TAS,15,ewaste_proxy_tonnes,mercury_land_kg,15,-0.21667539139133474,-0.7357142857142855,0.21667539139133474,0.7357142857142855
TAS,15,ewaste_proxy_tonnes,lead_air_kg,15,-0.1997337988952653,-0.42142857142857143,0.1997337988952653,0.42142857142857143
TAS,15,ewaste_proxy_tonnes,zinc_air_kg,15,-0.19641832326738473,-0.3,0.19641832326738473,0.3
TAS,15,ewaste_proxy_tonnes,tvoc_air_kg,15,-0.18498880235883627,-0.3,0.18498880235883627,0.3
TAS,15,ewaste_proxy_tonnes,nickel_land_kg,15,-0.1811613916499924,-0.38214285714285706,0.1811613916499924,0.38214285714285706
TAS,15,ewaste_proxy_tonnes,tvoc_water_kg,15,-0.14403795581879505,-0.3092947870658709,0.14403795581879505,0.3092947870658709
TAS,15,ewaste_proxy_tonnes,tvoc_land_kg,15,-0.14403795581879503,-0.3092947870658709,0.14403795581879503,0.3092947870658709
TAS,15,ewaste_proxy_tonnes,chromium_land_kg,15,-0.13978071538995657,-0.48214285714285704,0.13978071538995657,0.48214285714285704
TAS,15,ewaste_proxy_tonnes,lead_water_kg,15,-0.13951137746331205,-0.32499999999999996,0.13951137746331205,0.32499999999999996
TAS,15,ewaste_proxy_tonnes,pm25_air_kg,15,-0.13910148831336597,-0.32499999999999996,0.13910148831336597,0.32499999999999996
TAS,15,ewaste_proxy_tonnes,total_land_emission_kg,15,-0.12002762610269167,-0.1464285714285714,0.12002762610269167,0.1464285714285714
TAS,15,ewaste_proxy_tonnes,nickel_air_kg,15,-0.11743055635512581,0.049999999999999996,0.11743055635512581,0.049999999999999996
TAS,15,ewaste_proxy_tonnes,chromium_air_kg,15,-0.10153323906022053,0.10714285714285714,0.10153323906022053,0.10714285714285714
TAS,15,ewaste_proxy_tonnes,mercury_water_kg,15,-0.10048550715221208,0.12142857142857141,0.10048550715221208,0.12142857142857141
TAS,15,ewaste_proxy_tonnes,cadmium_water_kg,15,-0.03386106524630463,0.15357142857142855,0.03386106524630463,0.15357142857142855
TAS,15,ewaste_proxy_tonnes,mercury_air_kg,15,-0.02821174992425976,-0.10357142857142855,0.02821174992425976,0.10357142857142855
TAS,15,ewaste_proxy_tonnes,cadmium_air_kg,15,0.0004430353390096953,-0.11071428571428568,0.0004430353390096953,0.11071428571428568
TAS,15,ewaste_proxy_tonnes,pm10_land_kg,15,,,,
TAS,15,ewaste_proxy_tonnes,pm10_water_kg,15,,,,
TAS,15,ewaste_proxy_tonnes,pm25_land_kg,15,,,,
TAS,15,ewaste_proxy_tonnes,pm25_water_kg,15,,,,
TAS,15,hazardous_disposal_tonnes,zinc_land_kg,15,0.5693466013625879,0.23571428571428568,0.5693466013625879,0.23571428571428568
TAS,15,hazardous_disposal_tonnes,chromium_water_kg,15,-0.42820670306586833,-0.3571428571428571,0.42820670306586833,0.3571428571428571
TAS,15,hazardous_disposal_tonnes,total_air_emission_kg,15,0.3552829223028477,0.3428571428571428,0.3552829223028477,0.3428571428571428
TAS,15,hazardous_disposal_tonnes,total_water_emission_kg,15,-0.33304517978004,-0.2285714285714285,0.33304517978004,0.2285714285714285
TAS,15,hazardous_disposal_tonnes,cadmium_land_kg,15,-0.3221647670047855,-0.4035714285714285,0.3221647670047855,0.4035714285714285
TAS,15,hazardous_disposal_tonnes,zinc_water_kg,15,-0.25685403276300073,-0.1857142857142857,0.25685403276300073,0.1857142857142857
TAS,15,hazardous_disposal_tonnes,mercury_air_kg,15,-0.2398161678057316,-0.32499999999999996,0.2398161678057316,0.32499999999999996
TAS,15,hazardous_disposal_tonnes,copper_land_kg,15,0.2385861489563197,-0.014285714285714282,0.2385861489563197,0.014285714285714282
TAS,15,hazardous_disposal_tonnes,lead_land_kg,15,0.22658055910570435,-0.21071428571428572,0.22658055910570435,0.21071428571428572
TAS,15,hazardous_disposal_tonnes,lead_water_kg,15,-0.22510252461189972,-0.3857142857142856,0.22510252461189972,0.3857142857142856
TAS,15,hazardous_disposal_tonnes,copper_water_kg,15,-0.21322278399813915,0.06071428571428571,0.21322278399813915,0.06071428571428571
TAS,15,hazardous_disposal_tonnes,mercury_land_kg,15,-0.1918052191808837,-0.4357142857142856,0.1918052191808837,0.4357142857142856
TAS,15,hazardous_disposal_tonnes,copper_air_kg,15,-0.18077467071618503,0.0035714285714285704,0.18077467071618503,0.0035714285714285704
TAS,15,hazardous_disposal_tonnes,nickel_land_kg,15,-0.15312849419307145,-0.24285714285714283,0.15312849419307145,0.24285714285714283
TAS,15,hazardous_disposal_tonnes,pm10_air_kg,15,-0.13921632138870535,-0.0035714285714285704,0.13921632138870535,0.0035714285714285704
TAS,15,hazardous_disposal_tonnes,lead_air_kg,15,-0.13537142486975914,-0.13928571428571426,0.13537142486975914,0.13928571428571426
TAS,15,hazardous_disposal_tonnes,chromium_land_kg,15,-0.13460520837591003,-0.4357142857142856,0.13460520837591003,0.4357142857142856
TAS,15,hazardous_disposal_tonnes,tvoc_water_kg,15,-0.12433441904769273,-0.12371791482634836,0.12433441904769273,0.12371791482634836
TAS,15,hazardous_disposal_tonnes,tvoc_land_kg,15,-0.12433441904769268,-0.12371791482634836,0.12433441904769268,0.12371791482634836
TAS,15,hazardous_disposal_tonnes,cadmium_water_kg,15,0.07388318747380263,0.2607142857142857,0.07388318747380263,0.2607142857142857
TAS,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.060356320021021787,0.35,0.060356320021021787,0.35
TAS,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.058982828620876754,0.07142857142857141,0.058982828620876754,0.07142857142857141
TAS,15,hazardous_disposal_tonnes,zinc_air_kg,15,-0.05709246997634068,0.024999999999999998,0.05709246997634068,0.024999999999999998
TAS,15,hazardous_disposal_tonnes,cadmium_air_kg,15,0.04289104343556236,0.125,0.04289104343556236,0.125
TAS,15,hazardous_disposal_tonnes,chromium_air_kg,15,-0.03953584568833645,0.04285714285714285,0.03953584568833645,0.04285714285714285
TAS,15,hazardous_disposal_tonnes,nickel_air_kg,15,-0.035076231683520656,0.09999999999999999,0.035076231683520656,0.09999999999999999
TAS,15,hazardous_disposal_tonnes,mercury_water_kg,15,-0.02796671783897406,0.03214285714285714,0.02796671783897406,0.03214285714285714
TAS,15,hazardous_disposal_tonnes,pm25_air_kg,15,-0.024585005668531,0.014285714285714282,0.024585005668531,0.014285714285714282
TAS,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.015649697811361968,0.15,0.015649697811361968,0.15
TAS,15,hazardous_disposal_tonnes,pm10_land_kg,15,,,,
TAS,15,hazardous_disposal_tonnes,pm10_water_kg,15,,,,
TAS,15,hazardous_disposal_tonnes,pm25_land_kg,15,,,,
TAS,15,hazardous_disposal_tonnes,pm25_water_kg,15,,,,
TAS,15,hazardous_recycling_tonnes,zinc_land_kg,15,0.728804888088218,0.1714285714285714,0.728804888088218,0.1714285714285714
TAS,15,hazardous_recycling_tonnes,cadmium_land_kg,15,-0.665304443013512,-0.47857142857142854,0.665304443013512,0.47857142857142854
TAS,15,hazardous_recycling_tonnes,pm10_air_kg,15,-0.46471425132553534,-0.6071428571428571,0.46471425132553534,0.6071428571428571
TAS,15,hazardous_recycling_tonnes,copper_land_kg,15,0.43485642272110986,-0.15,0.43485642272110986,0.15
TAS,15,hazardous_recycling_tonnes,lead_land_kg,15,0.4276073271852026,-0.2285714285714285,0.4276073271852026,0.2285714285714285
TAS,15,hazardous_recycling_tonnes,total_water_emission_kg,15,-0.3992274081312487,-0.6749999999999999,0.3992274081312487,0.6749999999999999
TAS,15,hazardous_recycling_tonnes,copper_air_kg,15,-0.38454360883276234,-0.5,0.38454360883276234,0.5
TAS,15,hazardous_recycling_tonnes,chromium_water_kg,15,-0.3759831768532356,-0.1357142857142857,0.3759831768532356,0.1357142857142857
TAS,15,hazardous_recycling_tonnes,copper_water_kg,15,-0.3243492527249654,-0.3071428571428571,0.3243492527249654,0.3071428571428571
TAS,15,hazardous_recycling_tonnes,zinc_water_kg,15,-0.2926852422389231,-0.6785714285714285,0.2926852422389231,0.6785714285714285
TAS,15,hazardous_recycling_tonnes,nickel_water_kg,15,-0.2808241987554311,-0.3428571428571428,0.2808241987554311,0.3428571428571428
TAS,15,hazardous_recycling_tonnes,tvoc_air_kg,15,-0.2648596746155113,-0.35,0.2648596746155113,0.35
TAS,15,hazardous_recycling_tonnes,zinc_air_kg,15,-0.23466382626084598,-0.43214285714285705,0.23466382626084598,0.43214285714285705
TAS,15,hazardous_recycling_tonnes,lead_air_kg,15,-0.20614718039474347,-0.5285714285714286,0.20614718039474347,0.5285714285714286
TAS,15,hazardous_recycling_tonnes,mercury_land_kg,15,-0.20477970289278893,-0.7964285714285713,0.20477970289278893,0.7964285714285713
TAS,15,hazardous_recycling_tonnes,total_air_emission_kg,15,0.19008309002810028,0.3,0.19008309002810028,0.3
TAS,15,hazardous_recycling_tonnes,total_land_emission_kg,15,-0.1792044636636932,-0.2928571428571428,0.1792044636636932,0.2928571428571428
TAS,15,hazardous_recycling_tonnes,nickel_land_kg,15,-0.1748199697065756,-0.4428571428571427,0.1748199697065756,0.4428571428571427
TAS,15,hazardous_recycling_tonnes,pm25_air_kg,15,-0.17342895093237068,-0.3928571428571428,0.17342895093237068,0.3928571428571428
TAS,15,hazardous_recycling_tonnes,nickel_air_kg,15,-0.13986716035387609,0.10714285714285714,0.13986716035387609,0.10714285714285714
TAS,15,hazardous_recycling_tonnes,tvoc_water_kg,15,-0.13748264926280626,-0.37115374447904503,0.13748264926280626,0.37115374447904503
TAS,15,hazardous_recycling_tonnes,tvoc_land_kg,15,-0.13748264926280623,-0.37115374447904503,0.13748264926280623,0.37115374447904503
TAS,15,hazardous_recycling_tonnes,chromium_land_kg,15,-0.12768073647390854,-0.5392857142857141,0.12768073647390854,0.5392857142857141
TAS,15,hazardous_recycling_tonnes,mercury_water_kg,15,-0.12339615952469547,0.028571428571428564,0.12339615952469547,0.028571428571428564
TAS,15,hazardous_recycling_tonnes,chromium_air_kg,15,-0.1171259926070783,0.21071428571428572,0.1171259926070783,0.21071428571428572
TAS,15,hazardous_recycling_tonnes,lead_water_kg,15,-0.0929577894919348,-0.35357142857142854,0.0929577894919348,0.35357142857142854
TAS,15,hazardous_recycling_tonnes,cadmium_water_kg,15,-0.07712687304976354,0.1857142857142857,0.07712687304976354,0.1857142857142857
TAS,15,hazardous_recycling_tonnes,mercury_air_kg,15,0.06020520637994793,-0.09285714285714285,0.06020520637994793,0.09285714285714285
TAS,15,hazardous_recycling_tonnes,cadmium_air_kg,15,-0.018943218490911812,-0.07857142857142857,0.018943218490911812,0.07857142857142857
TAS,15,hazardous_recycling_tonnes,pm10_land_kg,15,,,,
TAS,15,hazardous_recycling_tonnes,pm10_water_kg,15,,,,
TAS,15,hazardous_recycling_tonnes,pm25_land_kg,15,,,,
TAS,15,hazardous_recycling_tonnes,pm25_water_kg,15,,,,
VIC,15,ewaste_proxy_tonnes,total_air_emission_kg,15,-0.8191753261567598,-0.5642857142857142,0.8191753261567598,0.5642857142857142
VIC,15,ewaste_proxy_tonnes,total_water_emission_kg,15,0.6735615152252072,0.6142857142857142,0.6735615152252072,0.6142857142857142
VIC,15,ewaste_proxy_tonnes,chromium_water_kg,15,-0.6163209955988651,-0.4892857142857142,0.6163209955988651,0.4892857142857142
VIC,15,ewaste_proxy_tonnes,lead_water_kg,15,0.5902399768623011,0.42499999999999993,0.5902399768623011,0.42499999999999993
VIC,15,ewaste_proxy_tonnes,pm25_air_kg,15,-0.5599639768828721,-0.7107142857142856,0.5599639768828721,0.7107142857142856
VIC,15,ewaste_proxy_tonnes,nickel_water_kg,15,-0.4920451365772376,-0.48571428571428565,0.4920451365772376,0.48571428571428565
VIC,15,ewaste_proxy_tonnes,cadmium_water_kg,15,-0.47893458374228637,-0.23571428571428568,0.47893458374228637,0.23571428571428568
VIC,15,ewaste_proxy_tonnes,chromium_air_kg,15,0.4781087479003164,0.3,0.4781087479003164,0.3
VIC,15,ewaste_proxy_tonnes,zinc_air_kg,15,-0.33674605615542963,-0.38928571428571423,0.33674605615542963,0.38928571428571423
VIC,15,ewaste_proxy_tonnes,total_land_emission_kg,15,0.33644143476145966,0.2714285714285714,0.33644143476145966,0.2714285714285714
VIC,15,ewaste_proxy_tonnes,lead_air_kg,15,-0.24869430539761264,-0.12142857142857141,0.24869430539761264,0.12142857142857141
VIC,15,ewaste_proxy_tonnes,copper_water_kg,15,0.16696899251469247,0.47142857142857136,0.16696899251469247,0.47142857142857136
VIC,15,ewaste_proxy_tonnes,mercury_water_kg,15,-0.1643197947335568,0.06428571428571428,0.1643197947335568,0.06428571428571428
VIC,15,ewaste_proxy_tonnes,tvoc_air_kg,15,-0.13899855801083755,0.12142857142857141,0.13899855801083755,0.12142857142857141
VIC,15,ewaste_proxy_tonnes,zinc_water_kg,15,0.13431799769008904,0.1928571428571428,0.13431799769008904,0.1928571428571428
VIC,15,ewaste_proxy_tonnes,pm10_air_kg,15,-0.09989512837222608,-0.1928571428571428,0.09989512837222608,0.1928571428571428
VIC,15,ewaste_proxy_tonnes,mercury_air_kg,15,0.0889939183503318,-0.07142857142857141,0.0889939183503318,0.07142857142857141
VIC,15,ewaste_proxy_tonnes,copper_air_kg,15,-0.038967054683581324,0.010714285714285713,0.038967054683581324,0.010714285714285713
VIC,15,ewaste_proxy_tonnes,mercury_land_kg,15,-0.03233048520004504,-0.21071428571428572,0.03233048520004504,0.21071428571428572
VIC,15,ewaste_proxy_tonnes,zinc_land_kg,15,-0.028511071710159194,-0.2642857142857143,0.028511071710159194,0.2642857142857143
VIC,15,ewaste_proxy_tonnes,copper_land_kg,15,-0.02329798043402525,0.12857142857142856,0.02329798043402525,0.12857142857142856
VIC,15,ewaste_proxy_tonnes,cadmium_air_kg,15,0.018914776077620717,0.7571428571428571,0.018914776077620717,0.7571428571428571
VIC,15,ewaste_proxy_tonnes,lead_land_kg,15,-0.01680890800551449,0.37499999999999994,0.01680890800551449,0.37499999999999994
VIC,15,ewaste_proxy_tonnes,chromium_land_kg,15,-0.013260000016336702,0.32499999999999996,0.013260000016336702,0.32499999999999996
VIC,15,ewaste_proxy_tonnes,nickel_air_kg,15,0.013190656415489553,0.05357142857142857,0.013190656415489553,0.05357142857142857
VIC,15,ewaste_proxy_tonnes,nickel_land_kg,15,-0.0030504066545086546,0.06071428571428571,0.0030504066545086546,0.06071428571428571
VIC,15,ewaste_proxy_tonnes,cadmium_land_kg,15,-0.0010450027059697084,0.2964285714285714,0.0010450027059697084,0.2964285714285714
VIC,15,ewaste_proxy_tonnes,pm10_land_kg,15,,,,
VIC,15,ewaste_proxy_tonnes,pm10_water_kg,15,,,,
VIC,15,ewaste_proxy_tonnes,pm25_land_kg,15,,,,
VIC,15,ewaste_proxy_tonnes,pm25_water_kg,15,,,,
VIC,15,ewaste_proxy_tonnes,tvoc_land_kg,15,,,,
VIC,15,ewaste_proxy_tonnes,tvoc_water_kg,15,,,,
VIC,15,hazardous_disposal_tonnes,total_air_emission_kg,15,-0.7011616018380238,-0.5071428571428571,0.7011616018380238,0.5071428571428571
VIC,15,hazardous_disposal_tonnes,pm25_air_kg,15,-0.6779644350648937,-0.7142857142857142,0.6779644350648937,0.7142857142857142
VIC,15,hazardous_disposal_tonnes,total_water_emission_kg,15,0.6364108314972432,0.6107142857142855,0.6364108314972432,0.6107142857142855
VIC,15,hazardous_disposal_tonnes,chromium_water_kg,15,-0.5976158295807357,-0.41785714285714276,0.5976158295807357,0.41785714285714276
VIC,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.5610042711086953,-0.5249999999999999,0.5610042711086953,0.5249999999999999
VIC,15,hazardous_disposal_tonnes,lead_water_kg,15,0.4708104357205643,0.3214285714285714,0.4708104357205643,0.3214285714285714
VIC,15,hazardous_disposal_tonnes,cadmium_water_kg,15,-0.44023602465922346,-0.21428571428571427,0.44023602465922346,0.21428571428571427
VIC,15,hazardous_disposal_tonnes,zinc_air_kg,15,-0.4108351785297089,-0.35357142857142854,0.4108351785297089,0.35357142857142854
VIC,15,hazardous_disposal_tonnes,chromium_air_kg,15,0.39434279991697563,0.2785714285714285,0.39434279991697563,0.2785714285714285
VIC,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.3334431691042567,0.2178571428571428,0.3334431691042567,0.2178571428571428
VIC,15,hazardous_disposal_tonnes,lead_air_kg,15,-0.2755470989663091,-0.08214285714285713,0.2755470989663091,0.08214285714285713
VIC,15,hazardous_disposal_tonnes,cadmium_land_kg,15,0.21095833603831302,0.33928571428571425,0.21095833603831302,0.33928571428571425
VIC,15,hazardous_disposal_tonnes,nickel_land_kg,15,0.20446117174855083,0.08214285714285713,0.20446117174855083,0.08214285714285713
VIC,15,hazardous_disposal_tonnes,chromium_land_kg,15,0.19677304456511532,0.4071428571428571,0.19677304456511532,0.4071428571428571
VIC,15,hazardous_disposal_tonnes,pm10_air_kg,15,-0.19481839556358166,-0.25,0.19481839556358166,0.25
VIC,15,hazardous_disposal_tonnes,lead_land_kg,15,0.1881331035217123,0.4035714285714285,0.1881331035217123,0.4035714285714285
VIC,15,hazardous_disposal_tonnes,copper_land_kg,15,0.18355756304758353,0.1928571428571428,0.18355756304758353,0.1928571428571428
VIC,15,hazardous_disposal_tonnes,mercury_land_kg,15,0.1822019181198914,-0.14285714285714282,0.1822019181198914,0.14285714285714282
VIC,15,hazardous_disposal_tonnes,zinc_land_kg,15,0.17334814204980198,-0.21071428571428572,0.17334814204980198,0.21071428571428572
VIC,15,hazardous_disposal_tonnes,copper_air_kg,15,-0.15066108270766265,-0.05714285714285713,0.15066108270766265,0.05714285714285713
VIC,15,hazardous_disposal_tonnes,copper_water_kg,15,0.10871874784493607,0.4928571428571427,0.10871874784493607,0.4928571428571427
VIC,15,hazardous_disposal_tonnes,mercury_water_kg,15,-0.08990752742950911,0.07142857142857141,0.08990752742950911,0.07142857142857141
VIC,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.04732186986469681,0.11071428571428568,0.04732186986469681,0.11071428571428568
VIC,15,hazardous_disposal_tonnes,zinc_water_kg,15,0.02809529724219171,0.1357142857142857,0.02809529724219171,0.1357142857142857
VIC,15,hazardous_disposal_tonnes,cadmium_air_kg,15,-0.024168515667139165,0.6964285714285713,0.024168515667139165,0.6964285714285713
VIC,15,hazardous_disposal_tonnes,mercury_air_kg,15,0.010774441322370699,-0.075,0.010774441322370699,0.075
VIC,15,hazardous_disposal_tonnes,nickel_air_kg,15,-0.008274704742701167,0.10357142857142855,0.008274704742701167,0.10357142857142855
VIC,15,hazardous_disposal_tonnes,pm10_land_kg,15,,,,
VIC,15,hazardous_disposal_tonnes,pm10_water_kg,15,,,,
VIC,15,hazardous_disposal_tonnes,pm25_land_kg,15,,,,
VIC,15,hazardous_disposal_tonnes,pm25_water_kg,15,,,,
VIC,15,hazardous_disposal_tonnes,tvoc_land_kg,15,,,,
VIC,15,hazardous_disposal_tonnes,tvoc_water_kg,15,,,,
